date,REV_GG_TAX_TOTAL_M,REV_CG_TOTAL_M,EXP_CG_TOTAL_M,EXP_GG_SA_TOTAL_Q,REV_GG_SA_TOTAL_Q,IFO_BIZCLIMATE_M,GDP_DEFLATOR_Q,GDP_REAL_Q,HICP_TOTAL_M,IP_TOTAL_M,RETAIL_TURNOVER_M,AUTO_SALES_M,BUND_YIELD_10Y_M
1998-05-01,-1.6313302539448071,78.51253491175714,-2.0371605767991685,,,,,,0.34188034188034067,-3.749999999999998,-3.382187147688842,6.553706303054607,-0.17999999999999972
1998-06-01,-0.3162957486051221,-25.1374873217327,31.63951142423258,-0.15331918606281691,1.7729356828854126,,0.8764832793959121,0.7218795117469368,0.17035775127767216,5.844155844155852,-6.417736289381559,7.7304519649970205,-0.07000000000000028
1998-07-01,2.5669663150286848,4.611870631138282,-25.960109402649856,,,,,,0.3401360544217802,1.8404907975460016,7.980049875311712,-5.9386800280659235,-0.16999999999999993
1998-08-01,-1.2576999187011828,-1.6181618584787505,11.355019719491132,,,,,,-0.16949152542372614,-14.337349397590371,-7.852193995381063,-20.761795102745772,-0.40000000000000036
1998-09-01,1.9466650541780428,-8.212216166841667,-1.7737220142855836,1.0763280126788954,-0.25569929252664547,,0.7619302232321878,2.7886369559551705,-0.3395585738539819,19.83122362869201,5.513784461152893,18.189311021007647,-0.25
1998-10-01,0.594988550994513,10.774064457599142,-1.453427437358279,,,,,,-0.17035775127768327,1.0563380281690016,5.463182897862229,8.173065800302082,0.1900000000000004
1998-11-01,-1.0939392447373075,15.263381360418027,2.6655858955268785,,,,,,0.0,-0.9291521486643362,1.3513513513513598,-9.210011732499023,-0.16999999999999993
1998-12-01,1.9399477894845862,-9.307873007969192,-10.596945018924087,0.1750484591566348,1.6601116373089697,,1.2337490050411404,2.2565922920892545,0.0,-7.97186400937866,17.888888888888886,-2.1887788068059466,-0.10000000000000053
1999-01-01,1.3684693199554232,2.226585269075265,11.02209201637665,,,,,,-0.17064846416382506,-8.789808917197462,-23.46842601319509,-5.954625526409951,-0.24999999999999956
1999-02-01,-2.509196812248382,-7.818369878314424,1.3211065513807352,,,,,,0.17094017094017033,4.748603351955305,-3.078817733990147,-1.4930069034648996,0.36999999999999966
1999-03-01,3.1425985014718494,8.610502094792217,-2.6287487914706142,1.4745879513273108,1.5987842703520272,,-1.7035775127768327,-3.4217703942474476,0.17064846416381396,17.866666666666674,17.40787801778907,59.65832281066628,0.03000000000000025
1999-04-01,2.9485323419009335,0.8653800998101424,1.9366806619800059,,,,,,0.5110732538330387,-9.728506787330327,-6.818181818181834,-14.367661015687517,-0.20000000000000018
1999-05-01,-3.2322517578957655,-9.423676162264648,-0.7231297663958913,,,,,,0.0,-3.759398496240607,-3.1358885017421456,-9.359193763072826,0.28000000000000025
1999-06-01,1.4134150829817616,9.798164254833598,6.3113883733350695,0.6654082610324741,1.1531209114769903,,0.5865884548726719,0.8985879332477298,0.0,10.416666666666675,-1.7985611510791366,8.854997063019221,0.4299999999999997
1999-07-01,0.4455724749479417,-5.692923160989583,-1.9317509502363328,,,,,,0.5084745762711895,-5.424528301886788,3.663003663003672,-6.105890871448116,0.20000000000000018
1999-08-01,1.9615142802364316,-3.31659872904565,3.4331081851506795,,,,,,0.0,-6.733167082294267,-5.771495877502952,-22.95268952777493,0.17999999999999972
1999-09-01,-1.1369439081220567,17.101788902664495,8.423246271544404,0.8681532455623975,1.1555035921170687,,0.38436050364478724,2.8244274809160252,-0.3372681281618828,16.443850267379666,2.750000000000008,17.587130755120526,0.20000000000000018
1999-10-01,-3.1026570819902233,-4.592513980603963,-17.067423396753846,,,,,,0.0,-1.6073478760045834,6.447688564476883,-5.17640357435295,0.03000000000000025
1999-11-01,5.07363711795088,-1.8908876754605175,24.064508580637956,,,,,,0.0,4.784130688448074,3.4285714285714253,-6.350837073570315,-0.040000000000000036
1999-12-01,1.030796095064379,13.70299344555801,-14.525009194002102,0.10980635990587295,1.030062556948086,,0.6205439662001488,2.0910665676812767,0.50761421319796,-7.015590200445432,17.12707182320441,3.68797789910269,0.1299999999999999
2000-01-01,-2.809832446970273,-17.418915172635295,0.8298141749223831,,,,,,0.16835016835017313,-9.700598802395199,-24.62264150943396,-17.640607809572685,0.2599999999999998
2000-02-01,4.351644723921511,11.728017882479946,0.0538147227929775,,,,,,0.1680672268907557,10.079575596816959,3.379224030037542,16.591694763347697,-0.10999999999999943
2000-03-01,-1.691029152893797,-0.6533215530902803,-2.4658298123328426,-0.02202278626408649,-0.7580114314710618,,-1.810785986091057,-2.642103987395472,0.0,10.60240963855421,7.748184019370474,41.34216248270408,-0.29000000000000004
2000-04-01,-2.1239412443792016,-9.312829864102767,0.20251710509424647,,,,,,0.0,-13.834422657952071,-0.6741573033707815,-28.652748966013775,0.16000000000000014
2000-05-01,11.320173849360504,15.365946681132892,5.90846137300598,,,,,,-0.1677852348993314,14.791403286978522,3.6199095022624306,27.643734278070788,-0.11000000000000032
2000-06-01,-4.054031449144501,2.7364528464701054,-8.747959393285043,0.37999426767678646,1.7464754997343235,,0.06681812107443008,0.5850865181127762,0.5042016806722671,-8.370044052863435,-12.117903930131002,-16.712498613666547,-0.03000000000000025
2000-07-01,-8.226583895412798,-11.322338606552329,5.3018197696598435,,,,,,0.33444816053511683,-0.24038461538461453,2.7329192546583947,-5.577749096893592,-0.009999999999999787
2000-08-01,0.8342849202221725,-1.7663169564912318,-1.5474856555442784,,,,,,-0.16666666666667052,-1.6867469879518149,1.0882708585247869,-9.120495259309614,0.03000000000000025
2000-09-01,6.292849785833621,5.699888152940402,1.6137481110872764,0.23514697709294818,-0.6268035578206654,,0.8547008547008517,1.1881188118811892,0.16694490818029983,10.171568627450988,0.9569377990430672,7.589129396784977,-0.05000000000000071
2000-10-01,-4.257808531827112,-4.770492539936488,1.930395034100596,,,,,,-0.16666666666667052,0.0,2.369668246445489,-4.038196255080573,0.0
2000-11-01,-0.17132445047199907,-1.1223447615391735,3.6057812973992798,,,,,,0.16694490818029983,5.22803114571746,5.208333333333326,2.559023254738424,-0.16999999999999993
2000-12-01,-0.20294632366438803,-0.8640872564364632,-3.3152099634108256,2.1027352647930764,0.38070436689094933,,0.8342161016949179,0.6971624266144838,1.0000000000000009,-10.993657505285404,14.411441144114413,-9.489542075952407,-0.17999999999999972
2001-01-01,8.915544234017325,12.363941444574822,1.0350398483369494,,,,,,-0.660066006600657,-0.23752969121140222,-18.846153846153847,0.5733597386044176,-0.07000000000000028
2001-02-01,-9.18495986271408,-4.188117765578814,-5.565697624559396,,,,,,0.6644518272425293,-0.4761904761904856,-6.872037914691953,-2.5148405313694555,-0.05999999999999961
2001-03-01,1.376838321750129,-3.7145632296862185,1.3327175739026087,-0.4463058527224284,-0.42499995682639957,,-0.8010505581089955,-0.7409206850479744,0.0,12.08133971291867,14.503816793893144,50.761803938174886,-0.009999999999999787
2001-04-01,-2.2257897019273387,0.29034810731149996,2.080062108299563,,,,,,0.4950495049504955,-11.52614727854856,-2.111111111111119,-17.136766060715004,0.33999999999999986
2001-05-01,-1.0967023373780749,-4.9116023889472,-2.6290114821879373,,,,,,0.3284072249589487,6.151990349819059,1.589103291713978,11.969642015775573,0.1899999999999995
2001-06-01,2.806960405926273,4.582720796073736,-0.24541590933587765,0.19275521358912417,0.08671647319138387,,0.27799841143762993,0.0,0.16366612111293755,-2.954545454545443,-8.491620111731834,-8.380231590100662,-0.1299999999999999
2001-07-01,-0.9959047418882205,24.861655708593556,-0.1441097136120728,,,,,,0.32679738562091387,-1.5222482435597318,1.46520146520146,-8.38975294323675,-0.13999999999999968
2001-08-01,0.5041725171606615,-11.960153658666917,4.031580342806618,,,,,,-0.32573289902279035,-2.9726516052318686,0.6016847172081841,-7.5144633762786235,-0.1200000000000001
2001-09-01,-4.525002810587253,-20.893028774710608,-6.532317957356981,0.6596214424402724,-1.2300680051783863,,1.2277227722772288,1.517376407244253,-0.16339869281045694,5.024509803921573,-1.9138755980861122,0.5849823335335236,0.03000000000000025
2001-10-01,1.1530174526416026,8.399869505408564,13.908574644733275,,,,,,-0.327332242225864,4.900816802800478,6.585365853658542,10.235423661783983,-0.3700000000000001
2001-11-01,-0.6977320979752455,-0.9473714659648635,-6.302792366209498,,,,,,-0.16420361247947435,0.5561735261401468,5.148741418764291,-2.4884196161326977,0.14999999999999947
2001-12-01,-3.6830351526683236,4.6789878212170954,-5.51460533621354,1.7444878617500326,-1.1878944492098698,,1.3693270735524177,1.4223722275795714,1.1513157894736947,-15.044247787610631,10.990206746463539,-18.42000851241875,0.35000000000000053
2002-01-01,14.632106416783653,7.647477370679345,6.191246335087186,,,,,,0.0,5.338541666666674,-21.568627450980394,7.616260047573986,-0.040000000000000036
2002-02-01,-9.947310332957827,-10.65070537981363,0.9156529503154154,,,,,,0.3252032520325354,-1.359703337453655,-5.249999999999999,-4.157354149548064,-0.009999999999999787
2002-03-01,-2.2120825388692866,-1.1307613613361522,-0.010647871046531865,-0.15240872260594562,0.3646187173168114,,-0.9520133796475094,-4.219158545281665,0.16207455429497752,6.892230576441105,13.720316622691309,37.96237156047857,0.27999999999999936
2002-04-01,2.9253766526937675,5.184179670635802,1.24720540987322,,,,,,0.0,2.2274325908558046,0.5800464037122977,-5.441834451901562,-0.11999999999999922
2002-05-01,1.361636074318473,2.6681519921313512,-2.6907257329503165,,,,,,0.0,-7.224770642201827,-1.4994232987312506,-7.128539789567768,0.03999999999999915
2002-06-01,-6.590645302900178,-12.052986856087887,2.164497105032326,0.5382404998743207,0.8240768386495789,,-0.1558643979737484,1.7371882367539282,0.0,6.79851668726823,-7.377049180327877,9.134846726485325,-0.1999999999999993
2002-07-01,8.562884645242598,13.860508096928449,0.4774044797534627,,,,,,0.3236245954692629,0.694444444444442,6.573957016434906,-8.393580807262113,-0.08999999999999986
2002-08-01,1.375313805786016,9.061018695812395,-4.41845467675297,,,,,,-0.1612903225806428,-9.540229885057471,-2.7283511269276306,-13.545087768969422,-0.28000000000000025
2002-09-01,-4.224885319365523,-5.115054978494705,4.817005653885409,0.5854758917128944,1.7445693564653642,,1.4049694289059333,2.4271252591779646,-0.1615508885298933,12.325285895806859,-0.3658536585365857,8.890362565343214,-0.21999999999999975
2002-10-01,8.01509873788062,0.1772103121845392,-1.4946181659983848,,,,,,-0.16181229773462036,2.714932126696823,7.833537331701335,5.658540253002764,0.21999999999999975
2002-11-01,-6.891111506142533,-8.410490950749239,-1.9065276990272273,,,,,,-0.32414910858995505,-0.6607929515418443,0.6810442678774287,-8.71460237603049,0.009999999999999787
2002-12-01,3.6120946082536243,4.237980470788405,2.4835521080964096,1.2551387867937747,0.026046116334965674,,0.6799230275817747,0.5477494641581204,1.1382113821138296,-12.527716186252768,12.288613303269447,-10.939960399744308,-0.3099999999999996
2003-01-01,-3.6336342898263263,-7.854774529861341,0.06417838191634662,,,,,,-0.1607717041800627,3.041825095057016,-19.87951807228916,4.062215531125268,-0.1900000000000004
2003-02-01,0.111455499598212,5.656706487448604,3.510195740661093,,,,,,0.6441223832528209,1.4760147601476037,-5.889724310776945,-3.0957447703319874,-0.04999999999999982
2003-03-01,-1.556522150987616,-2.1472882499095958,-0.6776846766156086,-0.5343297647244505,-0.000314340848805994,,-0.44597349643222817,-4.725248697299856,0.16000000000000458,6.909090909090909,10.519307589880178,38.29665345872917,0.08999999999999986
2003-04-01,2.692955708123601,11.528618623752674,2.3397253158480513,,,,,,-0.31948881789137795,-3.6281179138322073,5.301204819277117,-9.825236381210011,0.11000000000000032
2003-05-01,1.1424354813549753,-3.6616623262098247,-3.337259763029954,,,,,,-0.32051282051280827,-2.0000000000000018,-1.1441647597253968,6.1259787715329805,-0.4600000000000004
2003-06-01,-1.9691796961631036,-7.287124216045737,2.908522405970637,0.5941484898162042,0.3984961762264483,,-0.12799180852425263,1.24300807955251,0.3215434083601254,-0.600240096038418,-10.300925925925931,-1.895046121861399,0.18999999999999995
2003-07-01,3.8342784124714813,7.835588640743696,-2.597421541455791,,,,,,0.1602564102564097,6.763285024154597,7.354838709677414,-3.7068729234492337,0.16000000000000014
2003-08-01,-4.666046549410352,-9.359233460919869,9.081245868676646,,,,,,0.16000000000000458,-15.837104072398189,-5.649038461538469,-20.85606975743186,0.08999999999999986
2003-09-01,2.886824904680796,-0.9681133295924904,-6.381066350595599,0.5920063586227764,-0.0577654622044288,,1.2559272074843086,2.9343155310006086,-0.15974440894569453,20.0268817204301,5.095541401273884,25.09067942684462,-0.08000000000000007
2003-10-01,1.5844023875723812,14.22404301816671,-4.009843468383945,,,,,,-0.16000000000000458,3.023516237402024,6.303030303030299,-5.639393004403804,0.2599999999999998
2003-11-01,0.28580105973234904,20.440040653106294,-4.517529797770747,,,,,,-0.1602564102564097,-2.2826086956521663,-2.736602052451542,-4.800389411572359,0.09000000000000075
2003-12-01,-0.2562453331565129,-21.255074739283497,1.727961487214591,-0.7580032097034506,2.4591941236895787,,0.2657891406151025,1.1211832061068572,0.9630818619582593,-7.675194660734153,16.998827667057448,-9.453367420620207,-0.14000000000000057
2004-01-01,-0.044596605618651974,-14.416894718348871,5.11994287439641,,,,,,0.0,-3.1325301204819245,-19.238476953907824,-10.247645321895815,0.010000000000000675
2004-02-01,-2.184553541595069,16.864776254627767,3.7593255284047,,,,,,0.15898251192369983,3.482587064676612,-4.83870967741934,7.626841872706658,-0.23000000000000043
2004-03-01,-9.279423328875813,-13.332945839797915,-4.308442098782262,0.051816200743748375,-2.767846479671654,,-0.39131532441303296,-3.1729181410710017,0.31746031746031633,15.865384615384626,14.602346805736644,48.58317119754388,-0.07000000000000028
2004-04-01,17.92073765364075,13.34257367192171,-7.192404273789754,,,,,,0.31645569620253333,-9.024896265560168,1.2514220705347023,-10.763057757168216,0.22000000000000064
2004-05-01,-9.211161821843906,-4.5739080387176445,11.588333227382797,,,,,,0.3154574132492094,-3.6488027366020526,-7.86516853932584,-4.901624226759016,0.08999999999999986
2004-06-01,3.570247002350846,2.640639057156924,-2.1444693324196296,-0.8156705004457199,-0.4254299692211916,,0.3168166265365535,1.0110853940796583,0.0,9.112426035502953,0.4878048780487809,10.121672411718485,0.0
2004-07-01,-6.003603693499615,-6.796006619588136,-0.9773146430909652,,,,,,0.3144654088050203,-3.7960954446854656,3.033980582524265,-13.993353944247689,-0.10000000000000053
2004-08-01,4.924137499746206,3.788580059050739,-3.8066055656554965,,,,,,0.15673981191222097,-8.568207440811737,-6.360424028268552,-17.471788356625062,-0.17999999999999972
2004-09-01,-0.19862442725442353,17.424432525928644,0.27872879629196046,-0.0233967376321087,0.7151208981483581,,0.922182920667014,1.0009647853352677,-0.46948356807511304,15.906288532675728,4.9056603773584895,24.30295840841792,-0.08000000000000007
2004-10-01,-1.9599083625610136,-11.493006586612697,-0.9420625611468281,,,,,,0.3144654088050203,-1.5957446808510634,3.3573141486810565,2.4193372137919056,-0.1200000000000001
2004-11-01,4.9696150909632975,19.943394434316385,1.1092938361586535,,,,,,-0.470219435736674,2.5945945945945903,3.248259860788849,1.2735614197311396,-0.10999999999999988
2004-12-01,-2.2126440325260344,-9.413718273309279,-6.602376265136279,-0.9703531542813892,2.58900483765212,,0.21279258981099503,1.5402985074626896,1.2598425196850283,-7.586933614330881,13.932584269662929,-1.0580802848704662,-0.10999999999999988
2005-01-01,-3.600662881090211,-37.583755409420306,11.9483932246355,,,,,,-0.6220839813374734,-5.587229190421894,-21.992110453648927,-28.86586595113364,-0.1499999999999999
2005-02-01,5.654931445383582,63.61386853585949,1.4398521527735575,,,-0.2152200000000022,,,0.3129890453833939,2.1739130434782483,-4.424778761061942,9.191743297791133,0.13999999999999968
2005-03-01,-2.8190905414396505,-5.516974628601057,4.303812993685563,2.085148128550185,-0.9306924326632937,-1.9026499999999942,-0.537097177117174,-4.397930385700855,0.46801872074884177,10.520094562647753,14.021164021164022,51.49720573384329,0.0
2005-04-01,-0.499508925516734,0.31153709953761766,-5.6910049604116715,,,-0.14764000000000976,,,0.0,-0.6417112299465177,1.044083526682127,-6.684000024129966,-0.27
2005-05-01,2.401874057547082,-0.7275083132371796,2.470689555914052,,,-0.5803099999999972,,,0.31055900621115295,-7.42734122712595,-4.018369690011481,-3.0338291669090856,-0.1499999999999999
2005-06-01,-1.8866143273639668,9.553598080353364,10.800719444437012,0.41042903103261086,-0.8949186374785367,-0.018839999999997303,-0.21348737912847415,3.0135301353013677,0.1547987616099311,13.604651162790704,-1.1961722488038284,12.212659004240113,-0.11999999999999966
2005-07-01,-0.4363404204121957,13.412879154015167,-18.47321057976553,,,1.8066500000000048,,,0.46367851622874934,-9.007164790173993,-1.573849878934619,-19.5149556336501,0.019999999999999574
2005-08-01,3.0775555110121866,7.935519438577221,14.248641989797516,,,0.8830499999999972,,,0.15384615384614886,-4.49943757030371,0.8610086100861114,-8.957835060678532,-0.04999999999999982
2005-09-01,0.8279785250825178,-29.881253862842204,-0.37025288854386496,-0.48200866687868604,1.3771051165558434,0.8846300000000014,0.8683614397181127,0.8238805970149254,0.3072196620583778,15.665488810365137,1.097560975609757,15.20517623020603,0.04999999999999982
2005-10-01,-0.03778329643748801,19.22995413000599,-4.049415103598619,,,1.511960000000002,,,0.15313935681471325,-4.480651731160901,1.6887816646562026,1.5575074250805843,0.23000000000000043
2005-11-01,-0.34481886296945374,-9.898913586735148,5.055771765030803,,,0.48534999999999684,,,-0.6116207951070374,6.823027718550123,3.7959667852906387,-4.636553267867416,0.0
2005-12-01,3.399181584715283,4.385732452076763,-29.91879860002844,-0.09852313392462175,0.472432588507532,0.12913000000000352,0.4242046163443369,1.4329701563240205,0.9230769230769154,-7.984031936127744,13.942857142857147,-6.665285938005283,-0.15000000000000036
2006-01-01,-2.627436550483686,-7.253461536839911,37.559299780806946,,,1.5037299999999902,,,-0.45731707317072656,-3.0368763557483747,-19.859578736208626,-13.144627890046834,0.2200000000000002
2006-02-01,1.9457747050415586,7.234603703266407,1.158443256974917,,,1.1610299999999967,,,0.3062787136294043,0.0,-5.256570713391739,-3.2024848952077023,0.020000000000000018
2006-03-01,-0.29106317665104076,4.602421577997684,-6.762157049776151,0.9355626306384979,2.173293250205144,0.3736900000000105,-0.8572493477450593,-1.6345592527729158,0.15267175572517555,15.883668903803127,13.342140026420068,65.80247542403097,0.2599999999999998
2006-04-01,2.053315396575006,-9.108557116040517,-2.519152085140508,,,-0.11092000000000724,,,0.3048780487804992,-14.478764478764482,-1.2820512820512775,-20.44253669653031,0.2400000000000002
2006-05-01,1.823758261137387,10.028020743258281,8.556802244206786,,,0.9257500000000078,,,0.1519756838905817,10.270880361173829,2.125147579693021,15.876899530668043,-0.04999999999999982
2006-06-01,-1.1854343922338417,-2.4865951809227904,-4.372298525209805,-0.04557456229860035,0.6958690194706518,0.1461800000000011,-0.025062656641594572,1.2818991097922838,0.3034901365705389,-0.7164790174002067,-5.433526011560696,-1.916377362148669,0.13999999999999968
2006-07-01,3.108366944074037,-5.749473672625682,0.5656591759175544,,,-0.22056000000000608,,,0.4538577912254427,-3.402061855670102,-1.1002444987774918,-17.892308262502464,-0.16999999999999993
2006-08-01,-2.5992204608389025,6.75130333832672,5.513333269711995,,,-0.1587600000000009,,,-0.1506024096385672,-1.6008537886872953,1.606922126081578,-7.932441836408433,-0.1299999999999999
2006-09-01,2.4400043167340124,12.283546280563606,-4.314270569087308,-0.022011709209945884,1.0997251273520359,0.4012600000000077,0.9526197041865192,1.8633540372670954,-0.6033182503770607,9.219088937093268,-0.8515815085158196,21.826546329624886,-0.14000000000000012
2006-10-01,2.459703900330412,-16.622967569861956,3.6534166844334415,,,0.35157999999999845,,,0.15174506828528056,-0.19860973187686426,2.4539877300613577,-1.4578491443059338,0.10999999999999988
2006-11-01,-2.069537322617654,10.686769436784015,2.0949839884865984,,,1.3953799999999887,,,-0.15151515151514694,6.169154228855733,3.83233532934133,10.960685017288796,-0.06999999999999984
2006-12-01,1.6611083757578804,-0.9181704224767051,0.23004342019534718,0.46170704085954917,1.1564789965727407,1.0070300000000003,0.5587285820709997,3.0602853198343327,0.9104704097116834,-11.62136832239925,15.455594002306805,-6.938455026714674,0.2200000000000002
2007-01-01,2.1095145634125068,12.580875421952742,1.6814761258457267,,,-0.32459999999998956,,,-0.15037593984961184,1.4846235418876086,-21.87812187812187,-34.18738629472408,0.16000000000000014
2007-02-01,5.711053128883248,-6.67920063998817,-9.257243435927942,,,-1.4089400000000012,,,0.45180722891566827,-0.4179728317659448,-3.9641943734015417,-8.226916258525884,-0.14000000000000057
2007-03-01,-2.4193303208166372,3.875732406589316,6.266547144791579,-0.003573210307028507,2.5837928237790964,0.6601100000000031,0.4321521175453924,-2.132172359901763,0.2998500749625155,13.746065057712498,15.845539280958732,82.57975095220947,0.10000000000000053
2007-04-01,2.0174450958377887,-5.583691409557801,1.1963571382535454,,,0.3394699999999915,,,0.2989536621823552,-11.162361623616246,-3.3333333333333437,-20.837617157612854,0.16999999999999993
2007-05-01,-0.7860299400236914,4.657305269284384,-1.8530444718693029,,,0.08427000000000362,,,0.29806259314455463,4.361370716510904,-2.021403091557661,10.80261712305235,0.16000000000000014
2007-06-01,0.5216286557594874,-1.4061166714868678,-0.073350470809741,-0.4549807706928699,0.552703588143677,-1.2335999999999956,-0.1721170395869165,0.3193794912740966,0.0,2.7860696517412853,-2.669902912621358,2.5977566068337676,0.16999999999999993
2007-07-01,-1.7020422190734852,3.037556875159475,3.9772932570822928,,,0.2496799999999979,,,0.5943536404160454,-1.0648596321393922,-1.371571072319211,-14.104241667441586,-0.1900000000000004
2007-08-01,0.9311132526997001,-4.10035071253676,-2.4418196380441626,,,-0.3501100000000008,,,-0.1477104874446189,-4.892367906066541,2.149178255372952,-7.445899496982278,-0.05999999999999961
